t_s,ref_x_mm,ref_y_mm,ref_psi_deg,pose_x_mm,pose_y_mm,pose_psi_deg,err_x_mm,err_y_mm,err_psi_deg
29.25000,240.00000,0.00000,0.00000,239.94844,-0.01416,0.15709,-0.05156,-0.01416,0.15709
29.40000,240.00000,0.00000,0.00000,239.88480,0.00125,-0.23672,-0.11520,0.00125,-0.23672
29.55000,240.00000,0.00000,0.00000,239.90559,-0.27905,-0.44602,-0.09441,-0.27905,-0.44602
29.70000,240.00000,0.00000,0.00000,240.20810,0.19838,0.28736,0.20810,0.19838,0.28736
29.85000,240.00000,0.00000,0.00000,239.88249,-0.19743,0.11000,-0.11751,-0.19743,0.11000
30.00000,240.00000,0.00000,0.00000,239.88868,-0.30246,-0.14365,-0.11132,-0.30246,-0.14365
30.15000,240.00000,0.00000,0.00000,240.27246,-0.20926,-0.27535,0.27246,-0.20926,-0.27535
30.30000,240.00000,0.00000,0.00000,240.15284,0.41585,0.27855,0.15284,0.41585,0.27855
30.45000,240.00000,0.00000,0.00000,239.99646,0.15018,0.12039,-0.00354,0.15018,0.12039
30.60000,240.00000,0.00000,0.00000,239.96175,-0.15315,-0.14393,-0.03825,-0.15315,-0.14393
30.75000,240.00000,0.00000,0.00000,239.83664,-0.53689,-0.44530,-0.16336,-0.53689,-0.44530
30.90000,240.00000,0.00000,0.00000,240.14454,0.50613,0.53882,0.14454,0.50613,0.53882
31.05000,240.00000,0.00000,0.00000,240.04596,0.24950,0.20899,0.04596,0.24950,0.20899
31.20000,240.00000,0.00000,0.00000,239.90123,-0.23930,-0.10301,-0.09877,-0.23930,-0.10301
31.35000,240.00000,0.00000,0.00000,239.73478,-0.21319,-0.27600,-0.26522,-0.21319,-0.27600
31.50000,240.00000,0.00000,0.00000,239.94769,0.35246,0.47861,-0.05231,0.35246,0.47861
31.65000,240.00000,0.00000,0.00000,240.14289,0.24751,0.20243,0.14289,0.24751,0.20243
31.80000,240.00000,0.00000,0.00000,240.26866,0.03451,-0.00913,0.26866,0.03451,-0.00913
31.95000,240.00000,0.00000,0.00000,239.98429,-0.21513,-0.30835,-0.01571,-0.21513,-0.30835
32.10000,240.00000,0.00000,0.00000,240.04180,0.26634,0.28996,0.04180,0.26634,0.28996
32.25000,240.00000,0.00000,0.00000,239.77631,0.15221,-0.02011,-0.22369,0.15221,-0.02011
32.40000,240.00000,0.00000,0.00000,240.00211,0.09494,-0.20453,0.00211,0.09494,-0.20453
32.55000,240.00000,0.00000,0.00000,239.89981,-0.16721,-0.35653,-0.10019,-0.16721,-0.35653
32.70000,240.00000,0.00000,0.00000,240.23139,0.07441,0.37003,0.23139,0.07441,0.37003
32.85000,240.00000,0.00000,0.00000,239.96809,-0.14847,0.10144,-0.03191,-0.14847,0.10144
33.00000,240.00000,0.00000,0.00000,239.93279,-0.09800,0.01703,-0.06721,-0.09800,0.01703
33.15000,240.00000,0.00000,0.00000,239.76718,-0.38930,-0.29500,-0.23282,-0.38930,-0.29500
33.30000,240.00000,0.00000,0.00000,240.12258,0.40792,0.24058,0.12258,0.40792,0.24058
33.45000,240.00000,0.00000,0.00000,240.13263,0.05863,0.07798,0.13263,0.05863,0.07798
33.60000,240.00000,0.00000,0.00000,240.07588,-0.24078,-0.25602,0.07588,-0.24078,-0.25602
33.75000,240.00000,0.00000,0.00000,240.13754,-0.21997,-0.38367,0.13754,-0.21997,-0.38367
33.90000,240.00000,0.00000,0.00000,240.07831,0.30667,0.23948,0.07831,0.30667,0.23948
34.05000,240.00000,0.00000,0.00000,239.88291,0.20073,0.07937,-0.11709,0.20073,0.07937
34.20000,240.00000,0.00000,0.00000,240.04944,-0.25275,-0.07016,0.04944,-0.25275,-0.07016
34.35000,240.00000,0.00000,0.00000,239.93517,-0.27606,-0.35683,-0.06483,-0.27606,-0.35683
34.50000,240.00000,0.00000,0.00000,239.94385,-0.01938,0.24757,-0.05615,-0.01938,0.24757
34.65000,240.00000,0.00000,0.00000,240.19382,0.21771,0.05835,0.19382,0.21771,0.05835
34.80000,240.00000,0.00000,0.00000,239.89842,0.00719,-0.16867,-0.10158,0.00719,-0.16867
34.95000,240.00000,0.00000,0.00000,239.72479,-0.16885,-0.34764,-0.27521,-0.16885,-0.34764
35.10000,240.00000,0.00000,0.00000,239.74747,0.13808,0.36696,-0.25253,0.13808,0.36696
35.25000,240.00000,0.00000,0.00000,240.09688,0.00134,0.04968,0.09688,0.00134,0.04968
35.40000,240.00000,0.00000,0.00000,239.99399,-0.14946,-0.15831,-0.00601,-0.14946,-0.15831
35.55000,240.00000,0.00000,0.00000,239.92409,-0.19451,-0.43520,-0.07591,-0.19451,-0.43520
35.70000,240.00000,0.00000,0.00000,240.08446,-0.06885,0.43171,0.08446,-0.06885,0.43171
35.85000,240.00000,0.00000,0.00000,240.18087,0.12134,0.21474,0.18087,0.12134,0.21474
36.00000,240.00000,0.00000,0.00000,240.07849,-0.01796,-0.05275,0.07849,-0.01796,-0.05275
36.15000,240.00000,0.00000,0.00000,239.93349,-0.04803,-0.33977,-0.06651,-0.04803,-0.33977
36.30000,240.00000,0.00000,0.00000,239.92912,0.41506,0.55112,-0.07088,0.41506,0.55112
36.45000,240.00000,0.00000,0.00000,239.94703,0.10196,0.08742,-0.05297,0.10196,0.08742
36.60000,240.00000,0.00000,0.00000,239.97927,-0.07012,-0.20025,-0.02073,-0.07012,-0.20025
36.75000,240.00000,0.00000,0.00000,239.94773,-0.45035,-0.37758,-0.05227,-0.45035,-0.37758
36.90000,240.00000,0.00000,0.00000,239.99081,0.13580,0.24929,-0.00919,0.13580,0.24929
37.05000,240.00000,0.00000,0.00000,240.23328,0.15147,-0.02220,0.23328,0.15147,-0.02220
37.20000,240.00000,0.00000,0.00000,239.94507,-0.18845,-0.17180,-0.05493,-0.18845,-0.17180
37.35000,240.00000,0.00000,0.00000,239.78536,-0.19029,-0.37558,-0.21464,-0.19029,-0.37558
37.50000,240.00000,0.00000,0.00000,240.17779,0.30171,0.51061,0.17779,0.30171,0.51061
37.65000,240.00000,0.00000,0.00000,239.84774,0.26589,0.24234,-0.15226,0.26589,0.24234
37.80000,240.00000,0.00000,0.00000,240.09949,0.15591,-0.08581,0.09949,0.15591,-0.08581
37.95000,240.00000,0.00000,0.00000,240.07731,-0.43690,-0.24768,0.07731,-0.43690,-0.24768
38.10000,240.00000,0.00000,0.00000,240.13814,0.14206,0.54130,0.13814,0.14206,0.54130
38.25000,240.00000,0.00000,0.00000,240.02414,0.08646,0.11062,0.02414,0.08646,0.11062
38.40000,240.00000,0.00000,0.00000,239.91737,0.02252,-0.04712,-0.08263,0.02252,-0.04712
38.55000,240.00000,0.00000,0.00000,240.00696,-0.47441,-0.24713,0.00696,-0.47441,-0.24713
38.70000,240.00000,0.00000,0.00000,240.06638,0.23151,0.41099,0.06638,0.23151,0.41099
